序号,角色名,稀有度,配件1,配件2,属性,名称,图标,长图,横图
0,"沈星回",5,"红漪","月晖","生命","流光轻跃","https://patchwiki.biligame.com/images/lysk/thumb/8/86/jn5dq3fnnprevd9nmue2b5sb4vfxog4.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B5%81%E5%85%89%E8%BD%BB%E8%B7%83.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e9/3ptpe88ohtvs94jm0kwz3p0et8xqofl.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B5%81%E5%85%89%E8%BD%BB%E8%B7%83.png","https://patchwiki.biligame.com/images/lysk/thumb/2/24/6ks492of5sxhfs4jczx93rw1zw8ihmc.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%B5%81%E5%85%89%E8%BD%BB%E8%B7%83.jpg"
0,"祁煜",5,"黄璃","月晖","生命","花落未夏","https://patchwiki.biligame.com/images/lysk/thumb/8/8d/btcwjgkps74ooz23frfvbrisslxo26f.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%8A%B1%E8%90%BD%E6%9C%AA%E5%A4%8F.png","https://patchwiki.biligame.com/images/lysk/thumb/a/a1/lazz15h1ufh4to256x7j76msh3aezpo.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%8A%B1%E8%90%BD%E6%9C%AA%E5%A4%8F.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8e/8sd91kr93y0un40hznvppn0gxgjbt1o.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E8%8A%B1%E8%90%BD%E6%9C%AA%E5%A4%8F.jpg"
0,"祁煜",5,"紫辉","月晖","攻击","闻香","https://patchwiki.biligame.com/images/lysk/thumb/9/91/443x9h4sdmoxlg0rpveppv2mbqezhz7.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%97%BB%E9%A6%99.png","https://patchwiki.biligame.com/images/lysk/thumb/e/ed/16ytbljiw1pn87pu7z39xsdlpnnqrmq.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%97%BB%E9%A6%99.png","https://patchwiki.biligame.com/images/lysk/thumb/1/10/0bl98kyp14frhtxu41wv776rqfcn17w.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E9%97%BB%E9%A6%99.jpg"
0,"祁煜",5,"粉珀","月晖","防御","隐秘日出","https://patchwiki.biligame.com/images/lysk/thumb/1/11/aci337dt7f845tm0v0txs4yp1d20qoy.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%9A%90%E7%A7%98%E6%97%A5%E5%87%BA.png","https://patchwiki.biligame.com/images/lysk/thumb/7/7f/4zxcce4q3drz1y3c8otkbrazoeobsbi.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%9A%90%E7%A7%98%E6%97%A5%E5%87%BA.png",""
0,"黎深",5,"红漪","月晖","攻击","余温过午","https://patchwiki.biligame.com/images/lysk/thumb/1/10/0gx1qk03wg4fce99fn1ajk9b2tbn708.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%BD%99%E6%B8%A9%E8%BF%87%E5%8D%88.png","https://patchwiki.biligame.com/images/lysk/thumb/e/ea/el5w743mec4g7k9tbbffpw61y31m6ej.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%BD%99%E6%B8%A9%E8%BF%87%E5%8D%88.png",""
0,"黎深",5,"蓝弧","月晖","防御","失序","https://patchwiki.biligame.com/images/lysk/thumb/e/e1/1l729kjnue3t46jecle73ruetbe2qzg.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%A4%B1%E5%BA%8F.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c2/6959oqo2jx6tjn8wi0451111llwyagh.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%A4%B1%E5%BA%8F.png","https://patchwiki.biligame.com/images/lysk/thumb/7/72/23l4pvrq4tbft85zjm25czu5vpaxw67.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E5%A4%B1%E5%BA%8F.jpg"
0,"黎深",5,"粉珀","月晖","生命","眷眷余晖","https://patchwiki.biligame.com/images/lysk/thumb/3/35/6cr9pftbdcjq39j9p0sfe60xvdchc7t.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%9C%B7%E7%9C%B7%E4%BD%99%E6%99%96.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8f/cicuaz7iddg7puz12fn4rn97zdp9fu8.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%9C%B7%E7%9C%B7%E4%BD%99%E6%99%96.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e6/0mmphq5u5xnv1ux4y7zvcyr3i3vjk73.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E7%9C%B7%E7%9C%B7%E4%BD%99%E6%99%96.jpg"
0,"沈星回",5,"绿珥","日冕","攻击","逐光破影","https://patchwiki.biligame.com/images/lysk/thumb/6/6c/9fnyrdnu9fex6y55cqew0vm1j5cq3es.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%80%90%E5%85%89%E7%A0%B4%E5%BD%B1.png","https://patchwiki.biligame.com/images/lysk/thumb/0/03/jccmxzwem31sh8f5oru471k4rqvx1y2.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%80%90%E5%85%89%E7%A0%B4%E5%BD%B1.png",""
0,"沈星回",5,"绿珥","日冕","攻击","逐光迷心","https://patchwiki.biligame.com/images/lysk/thumb/c/c7/ky6qlfza3xfklt7azys96j9tmf30mwn.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%80%90%E5%85%89%E8%BF%B7%E5%BF%83.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5e/ivu5b3ues3bfiqhi4n554uebbbhq32r.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%80%90%E5%85%89%E8%BF%B7%E5%BF%83.png",""
0,"祁煜",5,"紫辉","日冕","攻击","深海成诺","https://patchwiki.biligame.com/images/lysk/thumb/e/e6/goabhscxephfz62ygtupk6v568bxzzo.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B7%B1%E6%B5%B7%E6%88%90%E8%AF%BA.png","https://patchwiki.biligame.com/images/lysk/thumb/9/9d/mwfdqcmdjfa36y5fsy3wawqpupgseam.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B7%B1%E6%B5%B7%E6%88%90%E8%AF%BA.png",""
0,"祁煜",5,"紫辉","日冕","攻击","深海醉金","https://patchwiki.biligame.com/images/lysk/thumb/9/9d/95gxt01dpwu194aj1q5yq3effnmq1ep.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B7%B1%E6%B5%B7%E9%86%89%E9%87%91.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c2/pmz6js8uceegk3yjxzp6p8i9nl9opd7.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B7%B1%E6%B5%B7%E9%86%89%E9%87%91.png",""
0,"黎深",5,"蓝弧","日冕","防御","永恒封尘","https://patchwiki.biligame.com/images/lysk/thumb/4/4c/2cbn9gkm4csilja14rtvtdq3fugm8pq.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B0%B8%E6%81%92%E5%B0%81%E5%B0%98.png","https://patchwiki.biligame.com/images/lysk/thumb/5/56/2zzjqgmvy13s2z4z3h2iybuurrraenl.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B0%B8%E6%81%92%E5%B0%81%E5%B0%98.png",""
0,"黎深",5,"蓝弧","日冕","防御","永恒心役","https://patchwiki.biligame.com/images/lysk/thumb/4/49/4bfqad41vkavtb2cr0gizvr0sqoso3c.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B0%B8%E6%81%92%E5%BF%83%E5%BD%B9.png","https://patchwiki.biligame.com/images/lysk/thumb/1/10/h51ao7vcisrlolx9fbnew3762sry0jz.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B0%B8%E6%81%92%E5%BF%83%E5%BD%B9.png",""
0,"沈星回",4,"紫辉","月晖","生命","听梦","https://patchwiki.biligame.com/images/lysk/thumb/7/71/t240eduk34tcf6lumocy0mkt0jfi13d.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%90%AC%E6%A2%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/a/a8/i18q64cpk4nal3crwh69gq6re0dtx2j.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%90%AC%E6%A2%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/2/28/0d5v7jex8w6mhmo7g7srabw4l1k8xib.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%90%AC%E6%A2%A6.png"
0,"沈星回",4,"绿珥","月晖","攻击","咫尺心绪","https://patchwiki.biligame.com/images/lysk/thumb/6/63/gq2s9wrd7w36d63vjszzr6e0447mv6e.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%92%AB%E5%B0%BA%E5%BF%83%E7%BB%AA.png","https://patchwiki.biligame.com/images/lysk/thumb/d/d7/onm69utg7yzw48a19eekem0yh2jo2kf.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%92%AB%E5%B0%BA%E5%BF%83%E7%BB%AA.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c0/elzki5eesh5cama70sz297rhar7h1tq.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%92%AB%E5%B0%BA%E5%BF%83%E7%BB%AA.png"
0,"沈星回",4,"绿珥","月晖","防御","定格瞬间","https://patchwiki.biligame.com/images/lysk/thumb/e/ed/j6e4o2n9kjxy8rb655jx5djivmsdrvx.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%AE%9A%E6%A0%BC%E7%9E%AC%E9%97%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/0/07/4vjtngh3830d496krg9elimb8y20cb1.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%AE%9A%E6%A0%BC%E7%9E%AC%E9%97%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/4/4b/q71er47aot7mo5nyd3ub2czzhjr9svc.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%AE%9A%E6%A0%BC%E7%9E%AC%E9%97%B4.png"
0,"沈星回",4,"红漪","月晖","攻击","微光懒阳","https://patchwiki.biligame.com/images/lysk/thumb/8/82/gsnsyo6j7we6c6dax3ios10ugdq2bfc.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BE%AE%E5%85%89%E6%87%92%E9%98%B3.png","https://patchwiki.biligame.com/images/lysk/thumb/d/da/ae7dai6psye36mnnsulpfg3nkwo2si7.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BE%AE%E5%85%89%E6%87%92%E9%98%B3.png","https://patchwiki.biligame.com/images/lysk/thumb/8/88/ogqs7w4odsw5x2z0skt9ggdagmrt8bw.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BE%AE%E5%85%89%E6%87%92%E9%98%B3.png"
0,"沈星回",4,"蓝弧","月晖","生命","恰至日暮","https://patchwiki.biligame.com/images/lysk/thumb/d/d5/5xsz1n70im3id3ht6dufty51ytyz9x4.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%81%B0%E8%87%B3%E6%97%A5%E6%9A%AE.png","https://patchwiki.biligame.com/images/lysk/thumb/1/1f/lzcdzlinzecflrvn9rw94aej01tyu3g.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%81%B0%E8%87%B3%E6%97%A5%E6%9A%AE.png","https://patchwiki.biligame.com/images/lysk/thumb/9/9b/fhnn5qcwgdnayn7o1u2nluwp7uc4e8k.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%81%B0%E8%87%B3%E6%97%A5%E6%9A%AE.png"
0,"沈星回",4,"黄璃","月晖","防御","指尖甜梦","https://patchwiki.biligame.com/images/lysk/thumb/e/e8/c0vzukn59vrm6ubjls9lpkkr237a1y0.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%8C%87%E5%B0%96%E7%94%9C%E6%A2%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/1/1b/8xjfufjoalzxfj2dk4gq656ul5vihmd.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%8C%87%E5%B0%96%E7%94%9C%E6%A2%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/e/ea/jqfoiqlx1rnblznyeeqd23ew8ngcdj3.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%8C%87%E5%B0%96%E7%94%9C%E6%A2%A6.png"
0,"沈星回",4,"红漪","月晖","防御","星河同鸣","https://patchwiki.biligame.com/images/lysk/thumb/9/9d/ctxpmxeyq32478wz51kbt6b0g99titg.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%98%9F%E6%B2%B3%E5%90%8C%E9%B8%A3.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8a/dturmfqss0roalgac7r2m7o17owtnba.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%98%9F%E6%B2%B3%E5%90%8C%E9%B8%A3.png","https://patchwiki.biligame.com/images/lysk/thumb/6/66/4fwlf57megnr57wlsft48xn6avir07b.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%98%9F%E6%B2%B3%E5%90%8C%E9%B8%A3.png"
0,"沈星回",4,"紫辉","月晖","攻击","星音","https://patchwiki.biligame.com/images/lysk/thumb/2/2f/g9rmj87hc0w5t1lww02bxacqnzs73a1.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%98%9F%E9%9F%B3.png","https://patchwiki.biligame.com/images/lysk/thumb/4/47/pfeyb6z81bxt3mza1hzg07r5jvu4es4.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%98%9F%E9%9F%B3.png","https://patchwiki.biligame.com/images/lysk/thumb/7/7f/jl5zruodd70h31tyv73xr7lclokkiyf.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%98%9F%E9%9F%B3.png"
0,"沈星回",4,"蓝弧","月晖","攻击","春信夏至","https://patchwiki.biligame.com/images/lysk/thumb/6/66/75goy048qt2kh9aj103ua15mo9hdoxl.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%98%A5%E4%BF%A1%E5%A4%8F%E8%87%B3.png","https://patchwiki.biligame.com/images/lysk/thumb/a/a6/i6hgwt7v8hbtj8qxej2bevmsri80teu.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%98%A5%E4%BF%A1%E5%A4%8F%E8%87%B3.png","https://patchwiki.biligame.com/images/lysk/thumb/5/55/0gnymw9n2ybesftk8vlheimjwp3kwcy.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%98%A5%E4%BF%A1%E5%A4%8F%E8%87%B3.png"
0,"沈星回",4,"粉珀","月晖","攻击","暖灯心愿","https://patchwiki.biligame.com/images/lysk/thumb/9/9f/pwu9njqlmz6nzdi29tq8qttzjef1mij.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%9A%96%E7%81%AF%E5%BF%83%E6%84%BF.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8f/qhcmhuw3eroc2baccsg9hgv9t3fwopo.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%9A%96%E7%81%AF%E5%BF%83%E6%84%BF.png","https://patchwiki.biligame.com/images/lysk/thumb/2/22/o86it66ns7w3drx1lbfpsc9xsw6sl09.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%9A%96%E7%81%AF%E5%BF%83%E6%84%BF.png"
0,"沈星回",4,"粉珀","月晖","生命","朝花夕遇","https://patchwiki.biligame.com/images/lysk/thumb/7/77/75mhahnp8i0ydksvs9v1fifg92qzhz5.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%9C%9D%E8%8A%B1%E5%A4%95%E9%81%87.png","https://patchwiki.biligame.com/images/lysk/thumb/0/0d/1rwr8idzz9kkebnm9zbds4p20pdwdwr.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%9C%9D%E8%8A%B1%E5%A4%95%E9%81%87.png","https://patchwiki.biligame.com/images/lysk/thumb/2/23/ffuw0a7ump3sb3ltf1rnnd6xo7rrb1s.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%9C%9D%E8%8A%B1%E5%A4%95%E9%81%87.png"
0,"沈星回",4,"红漪","月晖","生命","漉漉温言","https://patchwiki.biligame.com/images/lysk/thumb/3/33/qiw95zq2cx5g69bh48pwwvhbsvf1vrx.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%BC%89%E6%BC%89%E6%B8%A9%E8%A8%80.png","https://patchwiki.biligame.com/images/lysk/thumb/f/f8/jh8uxztxl9kjj0a4aop3p5jcsj7j1l8.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%BC%89%E6%BC%89%E6%B8%A9%E8%A8%80.png","https://patchwiki.biligame.com/images/lysk/thumb/7/7c/4n5wvrolun6owzw7t05jn282xy1uu4l.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%BC%89%E6%BC%89%E6%B8%A9%E8%A8%80.png"
0,"沈星回",4,"黄璃","月晖","攻击","花野秘语","https://patchwiki.biligame.com/images/lysk/thumb/5/57/35oa6455gvakemgkmpk2ta6cb3gad5s.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%8A%B1%E9%87%8E%E7%A7%98%E8%AF%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/0/01/gmd80bz0uywsh4qdsqhus0wi1x0sf1b.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%8A%B1%E9%87%8E%E7%A7%98%E8%AF%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8f/4f2tb8yzi6nb17p9elx6p10xdohqtkq.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E8%8A%B1%E9%87%8E%E7%A7%98%E8%AF%AD.png"
0,"沈星回",4,"绿珥","月晖","生命","落雪之日","https://patchwiki.biligame.com/images/lysk/thumb/6/68/rq02capkfng6rgiq4gfcby8tbtynh03.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%90%BD%E9%9B%AA%E4%B9%8B%E6%97%A5.png","https://patchwiki.biligame.com/images/lysk/thumb/3/3e/p6bp1lm6h32x8d0jcde00rrei9mflss.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%90%BD%E9%9B%AA%E4%B9%8B%E6%97%A5.png","https://patchwiki.biligame.com/images/lysk/thumb/2/20/dn7wvrzp18pobmshiuoh5qjsp5uihzn.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E8%90%BD%E9%9B%AA%E4%B9%8B%E6%97%A5.png"
0,"沈星回",4,"黄璃","月晖","生命","蒙光","https://patchwiki.biligame.com/images/lysk/thumb/7/7f/rpie7nu5t6sxgr1btd7hf2tbi2r8mzm.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%92%99%E5%85%89.png","https://patchwiki.biligame.com/images/lysk/thumb/7/77/pezwdkiiqfxcqd47vig8b61jvescmvh.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%92%99%E5%85%89.png","https://patchwiki.biligame.com/images/lysk/thumb/3/37/ejbkkyfygl15pkjisxp6vpzw81rvths.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E8%92%99%E5%85%89.png"
0,"祁煜",4,"紫辉","月晖","防御","光坠其间","https://patchwiki.biligame.com/images/lysk/thumb/6/6e/qzvg3yr3jletv8sm5qu5pjn1kypovlx.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%85%89%E5%9D%A0%E5%85%B6%E9%97%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/4/45/ht76td6b8o2455og35f3jj0103bre0k.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%85%89%E5%9D%A0%E5%85%B6%E9%97%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/4/40/slsqkvcy6jls3u7rd9874mav7e53g9x.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%85%89%E5%9D%A0%E5%85%B6%E9%97%B4.png"
0,"祁煜",4,"紫辉","月晖","生命","匿影","https://patchwiki.biligame.com/images/lysk/thumb/e/e4/3t0mvtpm4xgpmv13f2522ckm4cchv7l.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%8C%BF%E5%BD%B1.png","https://patchwiki.biligame.com/images/lysk/thumb/b/b2/b5joxoaprtsvq01w9bfuxh81msuyjvh.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%8C%BF%E5%BD%B1.png","https://patchwiki.biligame.com/images/lysk/thumb/7/73/dljfe8d5gvkam1a1oj6gv9yscj4wivh.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%8C%BF%E5%BD%B1.png"
0,"祁煜",4,"红漪","月晖","生命","午后弧光","https://patchwiki.biligame.com/images/lysk/thumb/8/89/a9aca16gt2pqhp9i21cp1d8ns69i4vc.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%8D%88%E5%90%8E%E5%BC%A7%E5%85%89.png","https://patchwiki.biligame.com/images/lysk/thumb/d/d8/icr2lkmzgvubvg4v7rrgogtn61mqta1.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%8D%88%E5%90%8E%E5%BC%A7%E5%85%89.png","https://patchwiki.biligame.com/images/lysk/thumb/f/fc/e2no7s82ocgg7k5t3iuvugp64kutubp.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%8D%88%E5%90%8E%E5%BC%A7%E5%85%89.png"
0,"祁煜",4,"粉珀","月晖","防御","危险距离","https://patchwiki.biligame.com/images/lysk/thumb/9/90/ijmdtfzltwzz81wyzjnywr26wuuun81.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%8D%B1%E9%99%A9%E8%B7%9D%E7%A6%BB.png","https://patchwiki.biligame.com/images/lysk/thumb/d/df/2ofg0hlup0zgz062qhed61ev1e7mdde.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%8D%B1%E9%99%A9%E8%B7%9D%E7%A6%BB.png","https://patchwiki.biligame.com/images/lysk/thumb/1/17/qcmyi69f76ykbzvg7qamy261nr9d0eg.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%8D%B1%E9%99%A9%E8%B7%9D%E7%A6%BB.png"
0,"祁煜",4,"黄璃","月晖","攻击","夜海","https://patchwiki.biligame.com/images/lysk/thumb/6/65/44fv7v36bncrqk6ohebhum4h0kazk59.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%A4%9C%E6%B5%B7.png","https://patchwiki.biligame.com/images/lysk/thumb/a/a7/ehh3evygx9ltsfnay7r4mu5t2l04oh9.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%A4%9C%E6%B5%B7.png","https://patchwiki.biligame.com/images/lysk/thumb/b/b7/2z4uu0k1pihxal11h1l58ulps77cve9.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%A4%9C%E6%B5%B7.png"
0,"祁煜",4,"绿珥","月晖","防御","归乡乐章","https://patchwiki.biligame.com/images/lysk/thumb/c/c6/5dqkloax107hk72zgsm8n9cnj2fdsfo.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BD%92%E4%B9%A1%E4%B9%90%E7%AB%A0.png","https://patchwiki.biligame.com/images/lysk/thumb/5/55/l2uubva8sfn5jfhq44sasfawkd85ywj.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BD%92%E4%B9%A1%E4%B9%90%E7%AB%A0.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8a/976l4ram6ewgrmn4y8lr9tl7luke9lb.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BD%92%E4%B9%A1%E4%B9%90%E7%AB%A0.png"
0,"祁煜",4,"绿珥","月晖","攻击","海底灵犀","https://patchwiki.biligame.com/images/lysk/thumb/8/8d/e82p3hu39qxo6phvkb768bx77p16dll.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B5%B7%E5%BA%95%E7%81%B5%E7%8A%80.png","https://patchwiki.biligame.com/images/lysk/thumb/0/07/mtz2tsn6fgtgsykdkljff4aqezxcvx0.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B5%B7%E5%BA%95%E7%81%B5%E7%8A%80.png","https://patchwiki.biligame.com/images/lysk/thumb/6/68/bmmbtzh9ikm2r3v6ixkbqmcdysoadvs.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%B5%B7%E5%BA%95%E7%81%B5%E7%8A%80.png"
